id,key,value,type
353903944,state_id,55,gnis
353903944,county_id,101,gnis
353903944,feature_id,1793560,gnis
353904162,ele,237,regular
353904162,name,Vernon Marsh Refuge Flowage H2.117 Dam,regular
353904162,waterway,dam,regular
353904162,created,04/29/1998,gnis
353904162,state_id,55,gnis
353904162,county_id,133,gnis
353904162,feature_id,1793537,gnis
353904631,ele,269,regular
353904631,name,Upper Nashotah Lake 3,regular
353904631,landuse,reservoir,regular
353904631,created,04/29/1998,gnis
353904631,state_id,55,gnis
353904631,county_id,133,gnis
353904631,feature_id,1792892,gnis
353904668,ele,241,regular
353904668,name,Little Muskego Lake 11.6,regular
353904668,landuse,reservoir,regular
353904668,created,04/29/1998,gnis
353904668,state_id,55,gnis
353904668,county_id,133,gnis
353904668,feature_id,1792888,gnis
353904682,ele,269,regular
353904682,name,Upper Nashotah Dam,regular
353904682,waterway,dam,regular
353904682,created,04/29/1998,gnis
353904682,state_id,55,gnis
353904682,county_id,133,gnis
353904682,feature_id,1792891,gnis
353905079,ele,242,regular
353905079,name,Little Muskego Dam,regular
353905079,waterway,dam,regular
353905079,created,04/29/1998,gnis
353905079,state_id,55,gnis
353905079,county_id,133,gnis
353905079,feature_id,1792887,gnis
353905087,ele,259,regular
353905087,name,Pabst Lake 5,regular
353905087,landuse,reservoir,regular
353905087,created,04/29/1998,gnis
353905087,state_id,55,gnis
353905087,county_id,127,gnis
353905087,feature_id,1792884,gnis
353905092,ele,259,regular
353905092,name,Pabst Dam,regular
353905092,waterway,dam,regular
353905092,created,04/29/1998,gnis
353905092,state_id,55,gnis
353905092,county_id,127,gnis
353905092,feature_id,1792883,gnis
353905094,ele,246,regular
353905094,name,Lake Beulah 10,regular
353905094,landuse,reservoir,regular
353905094,created,04/29/1998,gnis
353905094,state_id,55,gnis
353905094,county_id,127,gnis
353905094,feature_id,1792882,gnis
353905097,ele,247,regular
353905097,name,Lake Beulah Dam,regular
353905097,waterway,dam,regular
353905097,created,04/29/1998,gnis
353905097,state_id,55,gnis
353905097,county_id,127,gnis
353905097,feature_id,1792881,gnis
353905174,ele,304,regular
353905174,name,Pike Lake 2WP1323 Dam,regular
353905174,waterway,dam,regular
353905174,created,04/29/1998,gnis
353905174,state_id,55,gnis
353905174,county_id,131,gnis
353905174,feature_id,1792819,gnis
353905175,ele,304,regular
353905175,name,Pike Lake 13,regular
353905175,landuse,reservoir,regular
353905175,reviewed,no,regular
353905175,created,04/29/1998,gnis
353905175,state_id,55,gnis
353905175,county_id,131,gnis
353905175,feature_id,1792820,gnis
353905182,ele,247,regular
353905182,name,Saratoga Lake 120,regular
353905182,landuse,reservoir,regular
353905182,created,04/29/1998,gnis
353905182,state_id,55,gnis
353905182,county_id,133,gnis
353905182,feature_id,1792852,gnis
353905184,ele,247,regular
353905184,name,Saratoga Mill Dam,regular
353905184,waterway,dam,regular
353905184,created,04/29/1998,gnis
353905184,state_id,55,gnis
353905184,county_id,133,gnis
353905184,feature_id,1792851,gnis
353905238,ele,232,regular
353905238,name,Echo Lake 284,regular
353905238,landuse,reservoir,regular
353905238,created,04/29/1998,gnis
353905238,state_id,55,gnis
353905238,county_id,101,gnis
353905238,feature_id,1792794,gnis
353905592,ele,284,regular
353905592,name,Alderly Mill 1866c-71 Dam,regular
353905592,waterway,dam,regular
353905592,created,04/29/1998,gnis
353905592,state_id,55,gnis
353905592,county_id,027,gnis
353905592,feature_id,1792679,gnis
353905759,ele,279,regular
353905759,name,Funks Dam,regular
353905759,waterway,dam,regular
353905759,created,04/29/1998,gnis
353905759,state_id,55,gnis
353905759,county_id,133,gnis
353905759,feature_id,1793641,gnis
353905766,ele,279,regular
353905766,name,Funks Millpond,regular
353905766,landuse,reservoir,regular
353905766,created,04/29/1998,gnis
353905766,state_id,55,gnis
353905766,county_id,133,gnis
353905766,feature_id,1793642,gnis
353905776,ele,261,regular
353905776,name,School Section Lake 2WP284 Dam,regular
353905776,waterway,dam,regular
353905776,created,04/29/1998,gnis
353905776,state_id,55,gnis
353905776,county_id,133,gnis
353905776,feature_id,1793605,gnis
353905782,ele,265,regular
353905782,name,Oconomowoc Lake 1899C288 Dam,regular
353905782,waterway,dam,regular
353905782,created,04/29/1998,gnis
353905782,state_id,55,gnis
353905782,county_id,133,gnis
353905782,feature_id,1793608,gnis
353905784,ele,263,regular
353905784,name,Oconomowoc Lake 87,regular
353905784,landuse,reservoir,regular
353905784,created,04/29/1998,gnis
353905784,state_id,55,gnis
353905784,county_id,133,gnis
353905784,feature_id,1793609,gnis
354527979,ele,255,regular
354527979,name,Jackson Marsh State Wildlife Area,regular
354527979,leisure,park,regular
354527979,created,05/13/1999,gnis
354527979,state_id,55,gnis
354527979,county_id,131,gnis
354527979,feature_id,1840934,gnis
354528029,ele,315,regular
354528029,name,Cedar Lake County Wayside Park,regular
354528029,leisure,park,regular
354528029,created,05/13/1999,gnis
354528029,state_id,55,gnis
354528029,county_id,131,gnis
354528029,feature_id,1840896,gnis
354529762,ele,267,regular
354529762,name,Lions Park,regular
354529762,leisure,park,regular
354529762,created,08/31/1999,gnis
354529762,state_id,55,gnis
354529762,county_id,133,gnis
354529762,feature_id,1850384,gnis
354529764,ele,221,regular
354529764,name,Krueger Park,regular
354529764,leisure,park,regular
354529764,created,08/31/1999,gnis
354529764,state_id,55,gnis
354529764,county_id,133,gnis
354529764,feature_id,1850373,gnis
354529766,ele,243,regular
354529766,name,Kurth Park,regular
354529766,leisure,park,regular
354529766,created,08/31/1999,gnis
354529766,state_id,55,gnis
354529766,county_id,133,gnis
354529766,feature_id,1850374,gnis
354529771,ele,237,regular
354529771,name,Lamplighter Park,regular
354529771,leisure,park,regular
354529771,created,08/31/1999,gnis
354529771,state_id,55,gnis
354529771,county_id,133,gnis
354529771,feature_id,1850378,gnis
354529773,ele,274,regular
354529773,name,Mary Knoll Park,regular
354529773,leisure,park,regular
354529773,edited,04/10/2007,gnis
354529773,created,08/31/1999,gnis
354529773,state_id,55,gnis
354529773,county_id,133,gnis
354529773,feature_id,1850391,gnis
354529775,ele,253,regular
354529775,name,McCoy Field,regular
354529775,leisure,park,regular
354529775,created,08/31/1999,gnis
354529775,state_id,55,gnis
354529775,county_id,133,gnis
354529775,feature_id,1850392,gnis
354529776,ele,246,regular
354529776,name,Lions Park,regular
354529776,leisure,park,regular
354529776,created,08/31/1999,gnis
354529776,state_id,55,gnis
354529776,county_id,133,gnis
354529776,feature_id,1850385,gnis
354529778,ele,262,regular
354529778,name,Memorial Park,regular
354529778,leisure,park,regular
354529778,created,08/31/1999,gnis
354529778,state_id,55,gnis
354529778,county_id,133,gnis
354529778,feature_id,1850395,gnis
354529780,ele,256,regular
354529780,name,Calhoun Park,regular
354529780,leisure,park,regular
354529780,created,08/31/1999,gnis
354529780,state_id,55,gnis
354529780,county_id,133,gnis
354529780,feature_id,1850235,gnis
354529781,ele,255,regular
354529781,name,Canterbury Hills Park,regular
354529781,leisure,park,regular
354529781,created,08/31/1999,gnis
354529781,state_id,55,gnis
354529781,county_id,133,gnis
354529781,feature_id,1850237,gnis
354529783,ele,256,regular
354529783,name,Camelot Park,regular
354529783,leisure,park,regular
354529783,created,08/31/1999,gnis
354529783,state_id,55,gnis
354529783,county_id,133,gnis
354529783,feature_id,1850236,gnis
354529785,ele,258,regular
354529785,name,Buena Park,regular
354529785,leisure,park,regular
354529785,created,08/31/1999,gnis
354529785,state_id,55,gnis
354529785,county_id,133,gnis
354529785,feature_id,1850227,gnis
354529787,ele,237,regular
354529787,name,Lake Brittany,regular
354529787,landuse,reservoir,regular
354529787,created,08/31/1999,gnis
354529787,state_id,55,gnis
354529787,county_id,133,gnis
354529787,feature_id,1850219,gnis
354529802,ele,273,regular
354529802,name,Brookfield Meadows Park,regular
354529802,leisure,park,regular
354529802,created,08/31/1999,gnis
354529802,state_id,55,gnis
354529802,county_id,133,gnis
354529802,feature_id,1850223,gnis
354529804,ele,256,regular
354529804,name,Beverly Hills Park,regular
354529804,leisure,park,regular
354529804,created,08/31/1999,gnis
354529804,state_id,55,gnis
354529804,county_id,133,gnis
354529804,feature_id,1850215,gnis
354529806,ele,238,regular
354529806,name,Bluhm Park,regular
354529806,leisure,park,regular
354529806,created,08/31/1999,gnis
354529806,state_id,55,gnis
354529806,county_id,133,gnis
354529806,feature_id,1850218,gnis
354529839,ele,231,regular
354529839,name,Lilly Heights Park,regular
354529839,leisure,park,regular
354529839,created,08/31/1999,gnis
354529839,state_id,55,gnis
354529839,county_id,133,gnis
354529839,feature_id,1850380,gnis
354529846,ele,279,regular
354529846,name,Bark River Park,regular
354529846,leisure,park,regular
354529846,created,08/31/1999,gnis
354529846,state_id,55,gnis
354529846,county_id,133,gnis
354529846,feature_id,1850211,gnis
354529854,ele,264,regular
354529854,name,Westover Park,regular
354529854,leisure,park,regular
354529854,created,08/31/1999,gnis
354529854,state_id,55,gnis
354529854,county_id,133,gnis
354529854,feature_id,1850361,gnis
354529856,ele,257,regular
354529856,name,Westchester Park,regular
354529856,leisure,park,regular
354529856,created,08/31/1999,gnis
354529856,state_id,55,gnis
354529856,county_id,133,gnis
354529856,feature_id,1850360,gnis
354529858,ele,265,regular
354529858,name,Whitman Hills Park,regular
354529858,leisure,park,regular
354529858,created,08/31/1999,gnis
354529858,state_id,55,gnis
354529858,county_id,133,gnis
354529858,feature_id,1850362,gnis
354529863,ele,238,regular
354529863,name,Kinsey Park,regular
354529863,leisure,park,regular
354529863,created,08/31/1999,gnis
354529863,state_id,55,gnis
354529863,county_id,133,gnis
354529863,feature_id,1850372,gnis
354529871,ele,244,regular
354529871,name,Schmidt Park,regular
354529871,leisure,park,regular
354529871,created,08/31/1999,gnis
354529871,state_id,55,gnis
354529871,county_id,133,gnis
354529871,feature_id,1850346,gnis
354529877,ele,253,regular
354529877,name,Ruby Park,regular
354529877,leisure,park,regular
354529877,created,08/31/1999,gnis
354529877,state_id,55,gnis
354529877,county_id,133,gnis
354529877,feature_id,1850326,gnis
354529878,ele,261,regular
354529878,name,Roosevelt Park,regular
354529878,leisure,park,regular
354529878,created,08/31/1999,gnis
354529878,state_id,55,gnis
354529878,county_id,133,gnis
354529878,feature_id,1850323,gnis
354529880,ele,255,regular
354529880,name,Rolling Meadows Park,regular
354529880,leisure,park,regular
354529880,created,08/31/1999,gnis
354529880,state_id,55,gnis
354529880,county_id,133,gnis
354529880,feature_id,1850322,gnis
354529883,ele,264,regular
354529883,name,Riverside Park,regular
354529883,leisure,park,regular
354529883,created,08/31/1999,gnis
354529883,state_id,55,gnis
354529883,county_id,133,gnis
354529883,feature_id,1850320,gnis
354529887,ele,269,regular
354529887,name,Regal Park,regular
354529887,leisure,park,regular
354529887,created,08/31/1999,gnis
354529887,state_id,55,gnis
354529887,county_id,133,gnis
354529887,feature_id,1850319,gnis
354529889,ele,236,regular
354529889,name,Northeast Park,regular
354529889,leisure,park,regular
354529889,created,08/31/1999,gnis
354529889,state_id,55,gnis
354529889,county_id,133,gnis
354529889,feature_id,1850302,gnis
354529891,ele,286,regular
354529891,name,Penbrook Park,regular
354529891,leisure,park,regular
354529891,created,08/31/1999,gnis
354529891,state_id,55,gnis
354529891,county_id,133,gnis
354529891,feature_id,1850315,gnis
354529894,ele,240,regular
354529894,name,Horn Park,regular
354529894,leisure,park,regular
354529894,created,08/31/1999,gnis
354529894,state_id,55,gnis
354529894,county_id,133,gnis
354529894,feature_id,1850281,gnis
354529908,ele,246,regular
354529908,name,Jensen Park,regular
354529908,leisure,park,regular
354529908,created,08/31/1999,gnis
354529908,state_id,55,gnis
354529908,county_id,133,gnis
354529908,feature_id,1850286,gnis
354529916,ele,280,regular
354529916,name,Nixon Park,regular
354529916,leisure,park,regular
354529916,created,08/31/1999,gnis
354529916,state_id,55,gnis
354529916,county_id,133,gnis
354529916,feature_id,1850297,gnis
354529917,ele,256,regular
354529917,name,Muskego County Park,regular
354529917,leisure,park,regular
354529917,created,08/31/1999,gnis
354529917,state_id,55,gnis
354529917,county_id,133,gnis
354529917,feature_id,1850288,gnis
354529919,ele,252,regular
354529919,name,Franklin Wirth Park,regular
354529919,leisure,park,regular
354529919,created,08/31/1999,gnis
354529919,state_id,55,gnis
354529919,county_id,133,gnis
354529919,feature_id,1850263,gnis
354529923,ele,256,regular
354529923,name,Gatewood Park,regular
354529923,leisure,park,regular
354529923,created,08/31/1999,gnis
354529923,state_id,55,gnis
354529923,county_id,133,gnis
354529923,feature_id,1850265,gnis
354529926,ele,216,regular
354529926,name,Frontier Park,regular
354529926,leisure,park,regular
354529926,created,08/31/1999,gnis
354529926,state_id,55,gnis
354529926,county_id,133,gnis
354529926,feature_id,1850264,gnis
354529930,ele,269,regular
354529930,name,Heritage Heights Park,regular
354529930,leisure,park,regular
354529930,created,08/31/1999,gnis
354529930,state_id,55,gnis
354529930,county_id,133,gnis
354529930,feature_id,1850274,gnis
354529933,ele,279,regular
354529933,name,Hartbrook Park,regular
354529933,leisure,park,regular
354529933,created,08/31/1999,gnis
354529933,state_id,55,gnis
354529933,county_id,133,gnis
354529933,feature_id,1850270,gnis
354529943,ele,260,regular
354529943,name,Champion Field,regular
354529943,leisure,park,regular
354529943,created,08/31/1999,gnis
354529943,state_id,55,gnis
354529943,county_id,133,gnis
354529943,feature_id,1850240,gnis
354529949,ele,243,regular
354529949,name,Denoon Park,regular
354529949,leisure,park,regular
354529949,created,08/31/1999,gnis
354529949,state_id,55,gnis
354529949,county_id,133,gnis
354529949,feature_id,1850246,gnis
354530167,ele,209,regular
354530167,name,Franklin Square Playground,regular
354530167,leisure,park,regular
354530167,created,07/10/2000,gnis
354530167,state_id,55,gnis
354530167,county_id,079,gnis
354530167,feature_id,1876300,gnis
354530171,ele,253,regular
354530171,name,Silurian Park,regular
354530171,leisure,park,regular
354530171,created,07/10/2000,gnis
354530171,state_id,55,gnis
354530171,county_id,133,gnis
354530171,feature_id,1876803,gnis
354530184,ele,201,regular
354530184,name,West Milwaukee Park,regular
354530184,leisure,park,regular
354530184,created,07/10/2000,gnis
354530184,state_id,55,gnis
354530184,county_id,079,gnis
354530184,feature_id,1877129,gnis
354530193,ele,221,regular
